frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
1,5,1006.45,8540,0.017133605,0.019500000,2.366395,1,1006.447271,3.000000,14
2,5,992.367771,8540,0.030423848,0.032500000,2.076152,1,992.367771,3.000000,14
3,5,975.520734,8540,0.041432956,0.043500000,2.067044,1,975.520734,3.000000,14
4,5,960.889479,8540,0.051335897,0.053500000,2.164103,1,960.889479,3.000000,14
5,5,953.109078,8540,0.063480216,0.065500000,2.019784,1,953.109078,3.000000,14
6,5,936.468940,8540,0.076494075,0.079000000,2.505925,1,936.468940,3.000000,14
7,5,921.283520,8540,0.091949898,0.094000000,2.050102,1,921.283520,3.000000,14
8,5,916.404537,8540,0.103508527,0.106000000,2.491473,1,916.404537,3.000000,14
9,5,926.839852,8540,0.115825813,0.118000000,2.174187,1,926.839852,3.000000,14
10,5,913.132548,8540,0.126795979,0.129000000,2.204021,1,913.132548,3.000000,14
11,5,903.313171,8540,0.137794199,0.140000000,2.205801,1,903.313171,3.000000,14
12,5,909.658750,8540,0.149571834,0.152000000,2.428166,1,909.658750,3.000000,14
13,5,925.835828,8540,0.162844049,0.165000000,2.155951,1,925.835828,3.000000,14
14,5,912.787021,8540,0.174039180,0.176500000,2.460820,1,912.787021,3.000000,14
15,5,919.161191,8540,0.184171731,0.186500000,2.328269,1,919.161191,3.000000,14
16,5,915.184394,8540,0.195851851,0.198000000,2.148149,1,915.184394,3.000000,14
17,5,916.206375,8540,0.208198142,0.213500000,5.301858,0,1050.257266,3.000000,14
18,5,892.097147,8540,0.220793702,0.223000000,2.206298,1,892.097147,3.000000,14
19,5,899.961241,8540,0.231855508,0.234000000,2.144492,1,899.961241,3.000000,14
20,5,908.795249,8540,0.242607123,0.245000000,2.392877,1,908.795249,3.000000,14
21,5,906.944251,8540,0.252878167,0.255000000,2.121833,1,906.944251,3.000000,14
22,5,901.147585,8540,0.265418374,0.267500000,2.081626,1,901.147585,3.000000,14
23,5,910.983384,8540,0.278608712,0.281000000,2.391288,1,910.983384,3.000000,14
24,5,926.525819,8540,0.289390619,0.291500000,2.109381,1,926.525819,3.000000,14
25,5,942.852894,8540,0.303097167,0.308500000,5.402833,0,1050.257266,3.000000,13
26,5,921.155544,8540,0.314429490,0.316500000,2.070510,1,921.155544,3.000000,13
27,5,927.383573,8540,0.325635688,0.328000000,2.364312,1,927.383573,3.000000,13
28,5,936.036427,8540,0.337197567,0.339500000,2.302433,1,936.036427,3.000000,13
29,5,958.532663,8540,0.347880064,0.350000000,2.119936,1,958.532663,3.000000,13
30,5,931.252076,8540,0.361304818,0.363500000,2.195182,1,931.252076,3.000000,13
31,5,938.429209,8540,0.377964474,0.380000000,2.035526,1,938.429209,3.000000,13
32,5,933.621916,8540,0.388525352,0.391000000,2.474648,1,933.621916,3.000000,13
33,5,931.049787,8540,0.399715944,0.405000000,5.284056,0,1050.257266,3.000000,13
34,5,915.321822,8540,0.410978095,0.413000000,2.021905,1,915.321822,3.000000,12
35,5,920.791253,8540,0.423999813,0.426500000,2.500187,1,920.791253,3.000000,12
36,5,909.479360,8540,0.435804785,0.438000000,2.195215,1,909.479360,3.000000,12
37,5,937.797212,8540,0.446906383,0.449000000,2.093617,1,937.797212,3.000000,12
38,5,956.148543,8540,0.459564763,0.462000000,2.435237,1,956.148543,3.000000,12
39,5,970.199239,8540,0.472484763,0.475000000,2.515237,1,970.199239,3.000000,12
40,5,966.656775,8540,0.483765235,0.486000000,2.234765,1,966.656775,3.000000,12
41,5,959.366418,8540,0.495756771,0.498000000,2.243229,1,959.366418,3.000000,12
42,5,927.615273,8540,0.508098561,0.513500000,5.401439,0,1050.257266,3.000000,13
43,5,909.660253,8540,0.524544874,0.527000000,2.455126,1,909.660253,3.000000,13
44,5,884.700117,8540,0.537831524,0.540000000,2.168476,1,884.700117,3.000000,13
45,5,865.293673,8540,0.551377671,0.553500000,2.122329,1,865.293673,3.000000,13
46,5,845.664268,8540,0.563981097,0.569000000,5.018903,0,1050.257266,3.000000,13
47,5,872.433036,8540,0.573872906,0.582000000,8.127094,0,1050.257266,3.000000,13
48,5,886.880467,8540,0.584163762,0.586500000,2.336238,1,886.880467,3.000000,13
49,5,898.432071,8540,0.595926788,0.598000000,2.073212,1,898.432071,3.000000,13
50,5,894.904229,8540,0.608319528,0.613500000,5.180472,0,1050.257266,3.000000,13
51,5,904.978644,8540,0.620600076,0.623000000,2.399924,1,904.978644,3.000000,13
52,5,936.513167,8540,0.631006531,0.633500000,2.493469,1,936.513167,3.000000,13
53,5,932.658897,8540,0.641867276,0.644000000,2.132724,1,932.658897,3.000000,13
54,5,903.953462,8540,0.652662663,0.655000000,2.337337,1,903.953462,3.000000,13
55,5,900.014274,8540,0.665439912,0.667500000,2.060088,1,900.014274,3.000000,13
